setup_id,month,room_name,device_name,watts,hours,quantity,monthly_kwh,monthly_bill,cost_per_kwh,daily_wh,usage_level,season,is_heavy_appliance
980,October,Kitchen, Light  ,40.0,4.2,3.0,15.12,120.96,8.0,504.0,low,,False
80,July,,Light,22.0,10.0,1.0,unknown,52.8,,220.0,,,False
250,Sep,Drawing Room,LIGHT,39.0,3.9,3.0,13.69,109.51,8.0,456.3,low,Autumn,False
572,Apr,Kitchen,FAN,59.0,12.9,2.0,45.67,365.33,8.0,1522.2,Med,Spring,False
441,Dec,Living Room,TV,76.0,2.1,3.0,14.36,114.91,8.0,478.8,low,Winter,False
483,FEB,drawing room,Computer,353.0,2.5,1.0,26.48,211.8,8.0,882.5,Medium,,False
542,Oct,bathroom,,58.0,7.7,2.0,26.8,214.37,8.0,893.2,Medium,Autumn,
284,May,bedroom,Fan,51.0,11.7,1.0,17.9,143.21,8.0,596.7,low,Spring,False
68,Jun,bedroom,HEATER,863.0,3.5,1.0,90.61,724.92,8.0,3020.5,Medium,Summer,False
346,Jun,living room,TV,137.0,4.8,3.0,59.18,473470.0,8000.51,1972.8,medium,Summer,False
723,March,Drawing Room,,64.0,7.0,3.0,40.32,322.56,8.0,1344.0,Medium,,
327,Nov,Kitchen,FAN,71.0,14.9,3.0,95.21,761.69,8.0,3173.7,Medium,Autumn,False
478,nov,Bedroom,TV,70.0,4.8,1.0,10.08,80.64,8.0,336.0,Low,,False
917,Jan,bedroom,TV,146.0,3.9,1.0,17.08,136.66,8.0,569.4,Low,Winter,False
572,Jul,Kitchen,FRIDGE,N/A,20.5,1.0,175.28,1402.2,8.0,,high,Summer,True
195,Apr,-,MICROWAVE,1178.0,0.4,2.0,28.27,226.18,8.0,942.4,medium,Spring,True
926,SEP,Dining Room,light,13.0,9.8,3.0,11.47,91.73,8.0,382.2,Low,,False
469,Jun,Drawing Room,Computer,134.0,4.4,3.0,53.06,424.51,8.0,1768.8,Medium,Summer,False
116,jun,Kitchen,Light,39.0,8.9,2.0,20.83,166.61,8.0,694.2,Medium,,False
214,Jul,dining room, Light  ,11.0,4.9,1.0,1.62,12.94,7.99,53.9,low,Summer,False
128,May,Bathroom,Light,39.0,3.8,2.0,8.89,71.14,8.0,296.4,low,Spring,False
392,Sep,living room,LIGHT,34.0,8.3,2.0,,135.46,,564.4,,Autumn,False
11,Aug,Kitchen,light,22.0,7.7,2.0.0,10.16,81.31,8.0,,low,Summer,False
52,Apr, Kitchen  ,Washing Machine,530.0,1.9,1.0,30.21,241.68,8.0,1007.0,medium,Spring,True
436,Feb,Drawing Room, Computer  ,337.0,600.0,2.0,121.32,970.56,8.0,404400.0,high,Winter,False
776,May,مش عارف, Light  ,29.0,6.5,2.0,11.31,90.48,8.0,377.0,Low,Spring,False
 250 ,Dec,LIVING ROOM,TV,183.0,2.7,2.0,29.65,237.17,8.0,988.2,Medium,Winter,False
955,Jan,Living Room,TV,81.0,4.9,3.0,35.72,285.77,8.0,1190.7,Med,Winter,False
96,Jul, Living Room  , AC  ,1027.0,10.0,2.0,616.2,4929.6,8.0,20540.0,HIGH,Summer,True
380,Jan,Dining Room,Light,40.0,8.8,1.0,10.56,84.48,8.0,352.0,low,Winter,False
104,Jul,Kitchen, Fan  ,82.0,11.7,1.0,28.78,230.26,8.0,959.4,Med,Summer,False
453,Jul, Drawing Room  , Computer  ,354.0,2.9,,92.39,739.15,8.0,,Medium,Summer,False
490,Mar,Bathroom,Washing_Machine,732.0,1.7,3.0,112.0,895.97,8.0,3733.2,High,Spring,True
593,Mar,kitchen,LIGHT,10.0,5.7,2.0,3.42,27.36,8.0,114.0,low,Spring,False
279,Nov,na, AC  ,error,8.0,1.0,272.4,2179.2,8.0,,HIGH,Autumn,True
710,August,LIVING ROOM,TV,79.0,5.7,1.0,13.51,108.07,8.0,450.3,Low,,False
839,Jan,Dining Room,FAN,68.0,9.3,2.0,37.94,303.55,8.0,1264.8,medium,Winter,False
540,Mar,BEDROOM,Heater,-1236.0,3.2,2.0,237.31,1898.5,8.0,-7910.4,HIGH,Spring,False
141,April,DINING ROOM,Light,14.0,9.3,3.0,11.72,93.74,8.0,390.6,Low,,False
443,March,Bedroom,AC,1653.0,8.9,1.0,441.35,3530.81,8.0,14711.7,HIGH,,True
409,June,Unknown,Fan,62.0,11.7,3.0,65.29,,,2176.2,medium,,False
765,jul,Bedroom,LIGHT,35.0,9.2,3.0,28.98,231.84,8.0,966.0,medium,,False
147,Nov,Bedroom,HEATER,980.0,1.6,3.0.0,141.12,1128.96,8.0,,HIGH,Autumn,False
734,JAN, Dining Room  ,light,29.0,6.7,3.0,17.49,139.9,8.0,582.9,low,,False
496,Aug, Drawing Room  ,Fan,57.0,7.6,2.0,25.99,207.94,8.0,866.4,Med,Summer,False
609,Oct,Drawing Room,COMPUTER,198.0,2.5,2.0,29.7,,,990.0,medium,Autumn,False
621,Oct,Bedroom, Computer  ,371.0,5.6,3.0,186.98,1495.87,8.0,6232.8,High,Autumn,False
614,April,Bathroom,light,17.0,6.1,1.0,3.11,24.89,8.0,103.7,low,,False
29,June,Bathroom,Washing Machine,541.0,0.6,3.0,29.21,233.71,8.0,973.8,medium,,True
130,May,living room,Computer,111.0,5.5,2.0,36.63,293.04,8.0,1221.0,medium,Spring,False
143,JAN,BATHROOM,,17.0,4.4,2.0,4.49,35.9,8.0,149.6,Low,,
414,Nov,dining room,Fan,52.0,14.1,3.0,65.99,527.9,8.0,2199.6,Med,Autumn,False
533,Jul,Living Room,Fan,55.0,8.8,2.0,29.04,232.32,8.0,968.0,Med,Summer,False
642,NOV,Bedroom,Heater,1252.0,1.1,2.0,82.63,661.06,8.0,2754.4,Med,,False
357,apr,LIVING ROOM,COMPUTER,293.0,8.2,3.0,216.23,1729.87,8.0,7207.8,High,,False
282,December, Bathroom  ,fan,59.0,12.4,1.0,21.95,175.58,8.0,731.6,Medium,,False
38,Oct,Bedroom,Heater,1222.0,3.1,2.0,227.29,,,7576.4,HIGH,Autumn,False
455,Sep, Living Room  ,Computer,282.0,8.8,1.0,74.45,595.58,8.0,2481.6,Medium,Autumn,False
750,October,Bedroom,Light,38.0,6.3,1.0,7.18,57.46,8.0,239.4,Low,,False
800,Oct,Dining Room,Light,15.0,3.9,1.0,1.75,14.04,8.02,58.5,low,Autumn,False
537,February,Bedroom,fan,54.0,15.8,3.0,76.79,614.3,8.0,2559.6,medium,,False
99,March,Bedroom, Fan  ,81.0,17.6,3.0,128.3,1026.43,8.0,4276.8,High,,False
303,Jun, Drawing Room  ,,1436.0,2.5,1.0,107.7,861.6,8.0,3590.0,HIGH,Summer,
533,May,Bedroom,heater,1441.0,3.3,3.0,427.98,3423.82,8.0,14265.9,High,Spring,False
181,Sep, Dining Room  ,FAN,72.0,16.6,1.0,35.86,286.85,8.0,1195.2,medium,Autumn,False
830,May,Drawing Room,AC,1425.0,8.8,1.0,376.2,3009.6,8.0,12540.0,high,Spring,True
121,Aug, Bedroom  ,not sure,1751.0,2.9,2.0,304.67,2437.39,8.0,10155.8,HIGH,Summer,False
465,June,Living Room,Light,28.0,4.8,2.0,8.06,64.51,8.0,268.8,low,,False
127,Nov,?,Fan,61.0,6.5,50.0,,95.16,,19825.0,,Autumn,False
972,October,Bedroom,computer,106.0,5.0,1.0,15.9,127.2,8.0,530.0,low,,False
603,August,Bedroom,AC,1824.0,5.5,2.0,601.92,4815.36,8.0,20064.0,high,,True
133,,Bathroom,fan,60.0,18.0,2.0,64.8,518.4,8.0,2160.0,Medium,,False
969,Feb,LIVING ROOM, Computer  ,177.0,9.4,3.0,149.74,1197.94,8.0,4991.4,High,Winter,False
335,Jul,Living Room,AC,1823.0,6.5,3.0,1066.45,8531.64,8.0,35548.5,HIGH,Summer,True
565,Oct,Bedroom,HEATER,1092.0,1.9,3.0.0,186.73,1493.86,8.0,,high,Autumn,False
145,Jan,Kitchen,MICROWAVE,844.0,0.2,3.0,15.19,121.54,8.0,506.4,low,Winter,True
969,Feb,BATHROOM,Washing Machine,591.0,0.5,2.0,17.73,141.84,8.0,591.0,Low,Winter,True
603,?,Drawing_Room,Fan,54.0,18.0,2.0,58.32,466.56,8.0,1944.0,Medium,,False
661,dec,Bathroom,Washing_Machine,667.0,1.1,3.0,66.03,528.26,8.0,2201.1,Med,,True
57,Nov,Bathroom,Washing Machine,402.0,2.0,3.0,72.36,578.88,8.0,2412.0,Medium,Autumn,True
420,March,Dining Room,Light,10.0,4.4,2.0,2.64,21.12,8.0,88.0,low,,False
178,Jun,KITCHEN,MICROWAVE,809.0,30.0,3.0,21.84,174.74,8.0,72810.0,Medium,Summer,True
576,Jan,BEDROOM,Light,27.0,4.4,3.0,10.69,85.54,8.0,356.4,low,Winter,False
 413 ,, Bedroom  ,COMPUTER,160.0,7.8,3.0,112.32,898.56,8.0,3744.0,High,,False
284,Oct, Kitchen  ,Fan,50.0,unknown,2.0.0,42.9,343.2,8.0,,Med,Autumn,False
425,October,Living Room,Fan,60.0,12.0,1.0,21.6,172.8,8.0,720.0,medium,,False
575,May,Living_Room,Fan,,12.7,2.0,,463.3,,,,Spring,False
116,January,Bedroom,,30.0,7.3,3.0,19.71,157.68,8.0,657.0,Low,,
905,November, Kitchen  ,Microwave,904.0,0.4,2.0,21.7,173.57,8.0,723.2,Medium,,True
682,Oct, Living Room  ,COMPUTER,205.0,5.4,2.0,66.42,531.36,8.0,2214.0,Medium,Autumn,False
442,August,Living Room,Computer,201.0,unknown,1.0,13.87,110.95,8.0,,low,,False
852,Aug,Dining Room,light,32.0,8.5,1.0,8.16,65.28,8.0,272.0,Low,Summer,False
747,Sep,Kitchen,WASHING MACHINE,697.0,0.8,2.0,33.46,267.65,8.0,1115.2,Medium,Autumn,True
113,dec,Kitchen,Washing Machine,431.0,1.5,3.0,58.19,465.48,8.0,1939.5,medium,,True
856,Jul,Bathroom,na,?,1.5,3.0,150.93,1207.44,8.0,,HIGH,Summer,False
1000,Oct,Living Room,Fan,90.0,9.0,2.0,48.6,388.8,8.0,1620.0,medium,Autumn,False
928,Jan, Living Room  ,computer,,7.9,2.0,error,386.78,,,,Winter,False
618,Sep,Kitchen, Washing Machine  ,434.0,1.7,2.0,44.27,354.14,8.0,1475.6,Medium,Autumn,True
171,March,LIVING ROOM,FAN,73.0,8.9,2.0,38.98,311.86,8.0,1299.4,medium,,False
841,mar,Bathroom,HEATER,-1372.0,3.7,1.0,152.29,,,-5076.4,high,,False
12,March,Living Room,TV,96.0,5.1,,29.38,235.01,8.0,,medium,,False
472,Dec,LIVING ROOM,AC,-1995.0,8.9,2.0,1065.33,8522.64,8.0,-35511.0,high,Winter,True
733,Jan,Kitchen,FAN,57.0,16.8,2.0,57.46,,,1915.2,Med,Winter,False
339,aug,Drawing Room,COMPUTER,283.0,,2.0.0,144.33,1154.64,8.0,,high,,False
491,Nov, Living Room  ,Computer,268.0,5.5,2.0,88.44,707.52,8.0,2948.0,Med,Autumn,False
55,Jun,Dining Room,light,23.0,,2.0,12.42,99.36,8.0,,Low,Summer,False
907,apr,bathroom, Light  ,21.0,8.7,3.0,16.44,131.54,8.0,548.1,low,,False
333,December, Living Room  ,light,28.0,3.2,1.0,2.69,21.5,7.99,89.6,Low,,False
255,Aug,LIVING ROOM,Computer,397.0,2.3,2.0,54.79,438.29,8.0,1826.2,Medium,Summer,False
984,APR,bedroom,Heater,1483.0,3.7,1.0,164.61,1316.9,8.0,5487.1,High,,False
788,Apr,drawing room, Light  ,24.0,-4.1,1.0,2.95,23.62,8.01,-98.4,low,Spring,False
250,October,,Light,26.0,,2.0,14.98,119.81,8.0,,Low,,False
321,Apr,BATHROOM,,77.0,16.8,1.0,,310.46,,1293.6,,Spring,
 305 ,April,kitchen,Microwave,635.0,unknown,3.0,11.43,91.44,8.0,,low,,True
583,May,Kitchen,Light,33.0,4.6,3.0,13.66,109.3,8.0,455.4,Low,Spring,False
525,Jun, Living Room  ,TV,195.0,3.5,1.0,20.48,163.8,8.0,682.5,medium,Summer,False
131,Aug,Dining Room,Light,13.0,6.7,2.0,5.23,41.81,7.99,174.2,low,Summer,False
13,December,Drawing Room,TV,15000.0,5.8,3.0,78.3,626.4,8.0,261000.0,Medium,,False
980,Jun,Bedroom,AC,1692.0,6.5,2.0,659.88,5279.04,8.0,21996.0,High,Summer,True
807,Oct,Drawing Room,Light,34.0,5.5,2.0,0.01122,89.76,8000.0,374.0,Low,Autumn,False
131,NOV,Dining_Room,Fan,65.0,16.7,1.0,32.56,260.52,8.0,1085.5,Med,,False
815,Nov,Bedroom,Fan,61.0,17.4,3.0,95.53,764.21,8.0,3184.2,medium,Autumn,False
235,Jan,Dining Room, Light  ,35.0,7.3,1.0,7.67,61.32,7.99,255.5,Low,Winter,False
826,Mar, Drawing Room  ,AC,1288.0,9.3,2.0.0,-,5749.63,,,,Spring,True
725,DEC,Kitchen,Washing Machine,711.0,1.7,1.0,,290.09,,1208.7,,,True
171,Mar,Living Room,Fan,83.0,6.1,1.0,15.19,121.51,8.0,506.3,low,Spring,False
854,APR,living room,TV,107.0,3.4,1.0.0,N/A,87.31,,,,,False
453,Feb,living room,fan,,13.1,2.0,56.59,452.74,8.0,,Medium,Winter,False
582,Oct,drawing room,-,319.0,5.1,2.0,97.61,780.91,8.0,3253.8,Med,Autumn,False
954,Oct,Dining Room,FAN,5100.0,,1.0.0,26.62,212.98,8.0,,medium,Autumn,False
489,Feb,Bedroom,AC,1879.0,8.3,2.0.0,935.74,7485.94,8.0,,high,Winter,True
783,Feb,Bedroom,Light,25.0,3.4,3.0,7.65,61.2,8.0,255.0,low,Winter,False
802,JUL,Drawing Room,Computer,109.0,2.7,2.0,17.66,141.26,8.0,588.6,low,,False
877,Oct,Drawing_Room,AC,1126.0,3.7,1.0,124.99,999.89,8.0,4166.2,high,Autumn,True
7,Nov,KITCHEN,Fridge,185.0,22.2,1.0,123.21,985.68,8.0,4107.0,high,Autumn,True
67,Nov,Living Room,Light,27.0,7.3,1.0,5.91,47.3,8.0,197.1,low,Autumn,False
892,Jun,Living Room,مش عارف,99.0,4.3,,38.31,306.5,8.0,,Med,Summer,False
796,November,Bedroom, TV  ,179.0,5.8,1.0,31.15,249.17,8.0,1038.2,Med,,False
922,NOV,Living Room,Fan,70.0,14.5,3.0,91.35,730.8,8.0,3045.0,Med,,False
175,Mar, Living Room  ,light,40.0,7.1,1.0,8.52,68.16,8.0,284.0,Low,Spring,False
506,October,BEDROOM,computer,146.0,8.3,1.0,36.35,290.83,8.0,1211.8,Med,,False
1000,,LIVING ROOM,TV,105.0,5.8,2.0,36.54,292.32,8.0,1218.0,Med,,False
561,Jul, Bedroom  ,fan,78.0,12.3,2.0.0,57.56,460.51,8.0,,Medium,Summer,False
216,Nov,BEDROOM,fan,65.0,,2.0,47.97,383.76,8.0,,Med,Autumn,False
382,sep, Kitchen  ,light,36.0,7.6,3.0,24.62,196.99,8.0,820.8,medium,,False
118,Nov,Dining Room,FAN,72.0,12.4,3.0,80.35,642.82,8.0,2678.4,Medium,Autumn,False
914,Jan,Kitchen,LIGHT,22.0,5.0,3.0,9.9,79.2,8.0,330.0,low,Winter,False
664,Jul,Bedroom,HEATER,966.0,2.1,3.0,182.57,1460.59,8.0,6085.8,HIGH,Summer,False
713,Dec, Living Room  ,Fan,89.0,13.7,2.0,,585.26,,2438.6,,Winter,False
233,Mar,Drawing_Room,tv,,unknown,1.0,19.84,,,,low,Spring,False
126,Oct,BEDROOM,Fan,,9.1,3.0,70.43,563.47,8.0,,medium,Autumn,False
101,September, Kitchen  ,Microwave,1193.0,0.5,1.0,17.89,143.16,8.0,596.5,Low,,True
522,Feb,Kitchen,Microwave,,,3.0,12.76,102.1,8.0,,Low,Winter,True
 412 ,Mar,BATHROOM,WASHING MACHINE,607.0,1.9,3.0,103.8,830.38,8.0,3459.9,HIGH,Spring,True
590,January, Kitchen  , Microwave  ,1102.0,0.4,3.0,39.67,317.38,8.0,1322.4,medium,,True
825,January,KITCHEN,Washing Machine,,1.2,2.0,34.13,273.02,8.0,,medium,,True
 760 ,Feb,Living Room,TV,182.0,3.3,2.0,36.04,288.29,8.0,1201.2,Med,Winter,False
795,Mar,Living Room,light,27.0,3.9,1.0,,25.27,,105.3,,Spring,False
643,Jan,DINING ROOM,Fan,78.0,10.4,2.0,48.67,389.38,8.0,1622.4,medium,Winter,False
242,Jan,living room,Light,39.0,8.7,1.0,10.18,81.43,8.0,339.3,low,Winter,False
10,Apr,BATHROOM,fan,56.0,15.2,1.0,25.54,204.29,8.0,851.2,Medium,Spring,False
106,May,Bathroom,Fan,84.0,13.2,2.0.0,66.53,532.22,8.0,,medium,Spring,False
125,Jul,n/a,LIGHT,,,2.0,17.75,141.98,8.0,,Low,Summer,False
636,Dec, Bedroom  ,Fan,86.0,7.1,3.0,54.95,439.63,8.0,1831.8,Medium,Winter,False
832,aug, Living Room  ,computer,353.0,9.8,1.0.0,103.78,830.26,8.0,,High,,False
399,Feb,bedroom,Fan,60.0,6.3,3.0,34.02,272.16,8.0,1134.0,Med,Winter,False
822,Dec,Kitchen,Light,11.0,4.0,2.0,error,21.12,,88.0,,Winter,False
151,July,kitchen, Fan  ,77.0,13.4,1.0,30.95,247.63,8.0,1031.8,Medium,,False
789,June,DINING ROOM,Fan,78.0,7.0,3.0,,393.12,,1638.0,,,False
951,June,Bathroom,Heater,1149.0,1.4,3.0,144.77,1158.19,8.0,4825.8,HIGH,,False
721,AUG,Kitchen,Washing Machine,756.0,1.5,3.0,102.06,816.48,8.0,3402.0,high,,True
635,Dec,Kitchen,light,16.0,8.6,3.0,12.38,99.07,8.0,412.8,low,Winter,False
43,Mar,,light,37.0,4.4,1.0,4.88,39.07,8.01,162.8,low,Spring,False
575,nov,Living_Room,AC,110200.0,6.5,2.0.0,429.78,3438.24,8.0,,HIGH,,True
209,not sure,Drawing Room,Fan,89.0,11.3,1.0.0,30.17,241.37,8.0,,Med,,False
265,Aug,Living Room,computer,109.0,8.3,1.0.0,27.14,217.13,8.0,,Medium,Summer,False
934,March,Dining_Room,Light,35.0,6.4,1.0,6.72,53.76,8.0,224.0,low,,False
53,Sep,Kitchen,FRIDGE,132.0,22.0,2.0,174.24,1393.92,8.0,5808.0,HIGH,Autumn,True
610,Jul,Drawing Room,not sure,31.0,8.1,2.0,15.07,120.53,8.0,502.2,low,Summer,False
512,jun,Kitchen,microwave,1099.0,0.2,2.0,13.19,105.5,8.0,439.6,low,,True
564,February,KITCHEN,MICROWAVE,624.0,0.4,3.0,22.46,179.71,8.0,748.8,medium,,True
99,Jun,Bedroom,Computer,256.0,6.1,1.0.0,46.85,374.78,8.0,,Medium,Summer,False
169,Mar,Kitchen, Washing Machine  ,745.0,1.2,1.0,26.82,214.56,8.0,894.0,Medium,Spring,True
537,Jan,Dining Room,,-78.0,11.2,3.0,unknown,628.99,,-2620.8,,Winter,
729,N/A,dining room, Fan  ,58.0,17.8,3.0,92.92,743.33,8.0,3097.2,Med,,False
31,December,not sure,AC,1524.0,6.2,1.0,0.28346,2267.71,8000.11,9448.8,low,,True
545,November,Drawing Room,TV,156.0,2.8,3.0,39.31,314.5,8.0,1310.4,Medium,,False
663,mar,,FAN,-84.0,12.4,2.0,62.5,499.97,8.0,-2083.2,medium,,False
271,Aug,Living Room, TV  ,170.0,5.2,1.0,26.52,212.16,8.0,884.0,Medium,Summer,False
536,Feb,bathroom,Light,34.0,5.7,1.0,5.81,46.51,8.01,193.8,Low,Winter,False
879,June,Kitchen, Light  ,21.0,9.0,3.0,17.01,136.08,8.0,567.0,Low,,False
231,Dec, Living Room  ,TV,147.0,3.9,1.0,17.2,137.59,8.0,573.3,Low,Winter,False
925,Jan,LIVING ROOM,AC,1543.0,8.8,3.0,1222.06,9776.45,8.0,40735.2,HIGH,Winter,True
794,Sep,living room,Light,27.0,3.0,3.0,7.29,58.32,8.0,243.0,low,Autumn,False
706,Feb,Dining Room,LIGHT,25.0,5.1,2.0,7.65,61.2,8.0,255.0,low,Winter,False
2,Dec, Living Room  ,AC,1961.0,8.8,1.0.0,517.7,4141.63,8.0,,HIGH,Winter,True
28,n/a,DINING ROOM,Light,25.0,8.3,2.0,12.45,99.6,8.0,415.0,low,,False
54,May,Bathroom, Heater  ,1135.0,350.0,1.0,,953.4,,397250.0,,Spring,False
295,September,Kitchen,FAN,68.0,11.1,3.0,67.93,543.46,8.0,2264.4,Med,,False
252,Dec,Kitchen,Fridge,253.0,22.2,2.0,337.0,2695.97,8.0,11233.2,High,Winter,True
190,Sep,Living Room,COMPUTER,245.0,,1.0,16.17,129.36,8.0,,Low,Autumn,False
246,Oct,Living Room,Fan,53.0,11.7,3.0,55.81,446.47,8.0,1860.3,Medium,Autumn,False
513,sep,unknown,Washing Machine,68600.0,0.6,3.0,37.04,296.35,8.0,123480.0,Medium,,True
287,Feb,Bathroom,fan,58.0,14.0,3.0,73.08,584.64,8.0,2436.0,Med,Winter,False
689,MAR,Living_Room,AC,959.0,7.1,2.0.0,408.53,3268.27,8.0,,HIGH,,True
808,Feb,,,?,5.4,3.0,16.52,132.19,8.0,,low,Winter,
951,Oct,DRAWING ROOM,FAN,60.0,8.3,3.0,44.82,358.56,8.0,1494.0,medium,Autumn,False
901,MAR,Bedroom,Computer,175.0,5.3,1.0,27.82,222.6,8.0,927.5,medium,,False
55,Sep,bedroom,Computer,181.0,8.1,2.0,87.97,703.73,8.0,2932.2,medium,Autumn,False
620,Jan,Kitchen,FAN,73.0,12.0,3.0,78.84,630.72,8.0,2628.0,medium,Winter,False
479,January,bedroom,COMPUTER,293.0,5.6,,49.22,393.79,8.0,,medium,,False
81,Jun,drawing room,,N/A,550.0,1.0,3.63,29.04,8.0,,Low,Summer,
872,Aug,na,Fan,59.0,?,3.0,59.47,475.78,8.0,,medium,Summer,False
607,Mar,drawing room,Light,?,9.6,,21.6,172.8,8.0,,Med,Spring,False
323,Apr, Kitchen  ,Washing Machine,436.0,1.4,3.0,54.94,439.49,8.0,1831.2,Med,Spring,True
417,Jul,DRAWING ROOM,Fan,86.0,17.6,3.0,136.22,1089.79,8.0,4540.8,high,Summer,False
751,May, Drawing Room  ,LIGHT,-20.0,7.5,3.0,13.5,108.0,8.0,-450.0,low,Spring,False
 999 ,May,Kitchen,light,23.0,7.9,1.0,5.45,43610.0,8001.83,181.7,Low,Spring,False
858,February,Kitchen, Fridge  ,140.0,20.6,1.0,86.52,692.16,8.0,2884.0,medium,,True
752,Jun,Living Room, Light  ,37.0,9.5,3.0,31.64,253.08,8.0,1054.5,Med,Summer,False
707,Jan,Kitchen,FAN,77.0,9.7,1.0,22.41,179.26,8.0,746.9,Medium,Winter,False
430,Oct,Kitchen, Fridge  ,107.0,21.4,3.0,206.08,1648.66,8.0,6869.4,high,Autumn,True
208,, Kitchen  , Microwave  ,746.0,,3.0,33.57,268.56,8.0,,medium,,True
80,Jun, Bedroom  ,TV,,5.2,2.0,26.52,212.16,8.0,,Medium,Summer,False
588,Jul, Living Room  ,COMPUTER,335.0,4.0,2.0,80.4,643.2,8.0,2680.0,Medium,Summer,False
770,Dec,na,AC,1694.0,2.9,2.0,294.76,2358.05,8.0,9825.2,High,Winter,True
395,April,Drawing Room,fan,-85.0,10.3,1.0,26.27,210.12,8.0,-875.5,medium,,False
163,Sep,Living Room, AC  ,1242.0,7.7,1.0,,2295.22,,9563.4,,Autumn,True
362,Aug,BEDROOM,HEATER,928.0,2.8,3.0,233.86,,,7795.2,High,Summer,False
165,June,Drawing Room,COMPUTER,158.0,4.5,1.0,21.33,170.64,8.0,711.0,Med,,False
591,August,Kitchen,LIGHT,10.0,3.0,3.0,2.7,21.6,8.0,90.0,low,,False
656,Oct,Living Room,AC,1652.0,9.2,3.0,1367.86,10942.85,8.0,45595.2,HIGH,Autumn,True
931,December,Living Room, Computer  ,160.0,5.4,2.0,51.84,414.72,8.0,1728.0,Med,,False
198,Sep,Dining Room,fan,78.0,6.9,3.0,48.44,387.5,8.0,1614.6,Med,Autumn,False
562,September,Bathroom, Fan  ,86.0,11.8,3.0.0,91.33,730.66,8.0,,Med,,False
738,Sep,bathroom,washing machine,419.0,0.7,2.0,17.6,140.78,8.0,586.6,low,Autumn,True
218,Apr,Kitchen,fridge,268.0,21.3,2.0,342.5,2740.03,8.0,11416.8,HIGH,Spring,True
398,jun,Bedroom,Heater,1182.0,2.1,1.0,74.47,595.73,8.0,2482.2,Med,,False
502,Aug,n/a,Fan,,11.8,2.0,53.81,430.46,8.0,,Medium,Summer,False
611,Jun,bedroom,COMPUTER,369.0,7.3,3.0,242.43,1939.46,8.0,8081.1,high,Summer,False
568,Apr,Bedroom,fan,63.0,9.3,3.0,52.73,421.85,8.0,1757.7,medium,Spring,False
417,jul,Living_Room,Computer,213.0,8.3,3.0,159.11,1272.89,8.0,5303.7,high,,False
450,Oct,DINING ROOM,FAN,85.0,11.6,2.0,59.16,473.28,8.0,1972.0,Med,Autumn,False
632,May,Living Room,FAN,7200.0,14.3,1.0,30.89,247.1,8.0,102960.0,medium,Spring,False
265,Oct,BEDROOM,LIGHT,33.0,error,1.0,6.73,53.86,8.0,,Low,Autumn,False
411,December,Dining_Room,light,18.0,3.4,1.0.0,1.84,14.69,7.98,,Low,,False
854,Jul,Living_Room,Fan,52.0,6.5,1.0,10.14,81.12,8.0,338.0,low,Summer,False
231,Aug,Drawing Room, AC  ,1992.0,4.0,3.0,717.12,5736.96,8.0,23904.0,HIGH,Summer,True
161,December, Bedroom  ,light,36.0,7.1,3.0,23.0,184.03,8.0,766.8,medium,,False
666,Dec,Drawing_Room, Light  ,24.0,8.7,1.0,6.26,,,208.8,Low,Winter,False
104,June,Living Room,,26.0,5.1,2.0,7.96,63.65,8.0,265.2,low,,
289,June,Drawing_Room,LIGHT,17.0,,2.0,4.69,37.54,8.0,,Low,,False
659,Apr,Bathroom, Heater  ,940.0,2.5,2.0,141.0,1128.0,8.0,4700.0,High,Spring,False
765,Sep, Bedroom  ,,209.0,9.1,1.0,57.06,456.46,8.0,1901.9,medium,Autumn,
875,September,مش عارف, AC  ,1101.0,2.1,1.0,69.36,554.9,8.0,2312.1,Medium,,True
540,Apr,Dining Room,Fan,73.0,12.9,1.0,28.25,226.01,8.0,941.7,medium,Spring,False
373,October,Kitchen,unknown,686.0,1.7,1.0,0.03499,279.89,7999.14,1166.2,low,,False
705,مجهول,living room, AC  ,1876.0,2.9,1.0,163.21,1305.7,8.0,5440.4,High,,True
942,June,kitchen,FRIDGE,285.0,19.7,3.0,505.31,4042.44,8.0,16843.5,HIGH,,True
491,May,Living_Room, Computer  ,169.0,6.2,3.0,94.3,754.42,8.0,3143.4,Med,Spring,False
776,Jul,BEDROOM,TV,168.0,4.3,2.0,-,,,1444.8,,Summer,False
102,Oct,living room,AC,1459.0,6.2,2.0,542.75,4341.98,8.0,18091.6,HIGH,Autumn,True
570,Mar,Drawing Room,AC,187600.0,3.7,2.0,416.47,3331.78,8.0,1388240.0,High,Spring,True
927,Feb,bedroom, Fan  ,67.0,15.2,1.0,30.55,244.42,8.0,1018.4,medium,Winter,False
62,Dec,,Fan,72.0,14.0,2.0,60.48,483.84,8.0,2016.0,Med,Winter,False
216,Feb,?,computer,294.0,5.7,3.0,150.82,1206.58,8.0,5027.4,High,Winter,False
296,Oct,Drawing Room,Light,17.0,6.5,3.0,9.95,79.56,8.0,331.5,Low,Autumn,False
626,Jan,Living_Room,TV,-91.0,3.4,3.0,27.85,222.77,8.0,-928.2,medium,Winter,False
828,August,kitchen,fan,71.0,10.9,3.0,69.65,557.21,8.0,2321.7,Medium,,False
742,April,Bedroom, AC  ,1946.0,2.8,1.0,163.46,1307.71,8.0,5448.8,High,,True
566,Oct, Dining Room  ,Fan,78.0,17.0,2.0,79.56,636.48,8.0,2652.0,Med,Autumn,False
